season,season_type,week,scope,leaderboard,rank,league_average,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_week,leader_pass_yards,leader_air_yards,leader_completion_probability,leader_receiver_birth_date,leader_receiver_college_name,leader_receiver_college_conference,leader_receiver_height,leader_receiver_weight,leader_receiver_entry_year,leader_receiver_rookie_year,leader_receiver_draft_club,leader_receiver_draft_number,leader_receiver_draftround,leader_receiver_team_abbr,leader_receiver_status_description_abbr,leader_receiver_status_short_description,leader_receiver_gsis_id,leader_receiver_display_name,leader_receiver_short_name,leader_receiver_esb_id,leader_receiver_position_group,leader_receiver_position,leader_receiver_jersey_number,leader_receiver_current_team_id,leader_receiver_season,leader_receiver_gsis_it_id,leader_receiver_smart_id,leader_receiver_first_name,leader_receiver_last_name,leader_receiver_football_name,leader_receiver_ngs_position,leader_receiver_ngs_position_group,leader_receiver_uniform_number,leader_receiver_status,leader_receiver_headshot,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_receiver_season_type,leader_receiver_week,leader_expected_rush_yards,leader_rush_yards_over_expected,leader_rush_yards,leader_is_touchdown,leader_yards_after_catch,leader_rec_yards,leader_expected_yards_after_catch,leader_yards_after_catch_over_expectation,leader_in_play_dist,leader_yards,leader_distance_covered,leader_max_speed,leader_time,leader_season_avg,leader_team_avg
2021,REG,8,week,ery,12,,2021103104,58615,2055,2055.0,(14:07) (Shotgun) J.Hurts scrambles up the middle to PHI 28 for 20 yards (W.Harris).,2,play_type_rush,3,3,12,3700,14:07,PHI 8,8,PHI,102,2021-10-31T18:39:59.000Z,false,false,false,false,false,false,0,17,14:07,14:01,left,APPROVED,0,17,false,12.06,90.57,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalen Hurts,Jalen,Hurts,J.Hurts,00-0036389,HUR767022,3700,PHI,1,QB,QB,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xow5yvxjeqa6witmofmp,,,6.8821315888963,13.1178684111037,20,false,,,,,,,,,,,
2021,REG,8,week,ery,13,,2021103103,58614,1689,1689.0,(3:18) C.Claypool right end ran ob at CLV 23 for 16 yards (R.Harrison).,2,play_type_rush,2,1,10,3900,03:18,CLE 39,39,CLE,49,2021-10-31T18:08:21.000Z,false,false,false,false,false,false,3,3,3:18,3:11,left,APPROVED,3,3,false,10.0,39.08,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chase Claypool,Chase,Claypool,C.Claypool,00-0036326,CLA781009,3900,PIT,11,WR,WR,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/intpee5tvgt6rhzxhquc,,,3.413657252139437,12.586342747860563,16,false,,,,,,,,,,,
2021,REG,8,week,ery,14,,2021103111,58622,4019,4019.0,"(3:52) D.Harris right end to TB 38 for 22 yards (A.Winfield). 41-A.Kamara took the handoff running left, then lateralled to 11-D.Harris sweeping right.",2,play_type_rush,4,1,10,3300,03:52,NO 40,40,NO,70,2021-10-31T23:13:48.000Z,false,false,false,false,false,false,26,27,3:53,3:42,left,APPROVED,26,27,true,10.0,60.09,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deonte Harris,Deonte,Harris,D.Harris,00-0035215,HAR363871,3300,NO,11,WR,WR,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fh7rbtvohdkaacqaxqke,,,9.416439511032763,12.583560488967237,22,false,,,,,,,,,,,
2021,REG,8,week,ery,15,,2021103112,58623,2164,2164.0,(14:00) D.Cook right tackle to MIN 49 for 19 yards (D.Wilson).,2,play_type_rush,3,1,10,3000,14:00,MIN 30,30,MIN,40,2021-11-01T02:05:12.000Z,false,false,false,false,false,false,10,10,14:00,13:56,right,APPROVED,10,10,false,10.0,49.64,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dalvin Cook,Dalvin,Cook,D.Cook,00-0033893,COO047079,3000,MIN,33,RB,RB,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/uurolop9ktcloxqh4fid,,,6.6649279853054715,12.335072014694529,19,false,,,,,,,,,,,
2021,REG,8,week,ery,16,,2021103103,58614,79,79.0,(14:21) N.Chubb left tackle pushed ob at CLV 45 for 14 yards (C.Sutton).,2,play_type_rush,1,2,4,1050,14:21,CLE 31,31,CLE,79,2021-10-31T17:03:56.000Z,false,false,false,false,false,false,0,0,14:22,14:17,left,APPROVED,0,0,false,4.18,75.65,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Chubb,Nicholas,Chubb,N.Chubb,00-0034791,CHU033942,1050,CLE,24,RB,RB,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/h5y74trx6l8ivpkbmrkt,,,2.095311556443539,11.904688443556461,14,false,,,,,,,,,,,
2021,REG,8,week,ery,17,,2021103100,58611,1504,1504.0,(4:45) M.Davis right end to CAR 26 for 18 yards (K.Taylor). CAR-J.Carter was injured during the play.,2,play_type_rush,2,1,10,0200,04:45,CAR 44,44,CAR,66,2021-10-31T18:02:51.000Z,false,false,false,false,false,false,10,6,4:46,4:38,right,APPROVED,10,6,false,10.0,75.98,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Davis,Michael,Davis,M.Davis,00-0032063,DAV567050,0200,ATL,28,RB,RB,8,https://static.www.nfl.com/image/private/{formatInstructions}/league/csrqinegeyunycijua2q,,,7.026958804147446,10.973041195852554,18,false,,,,,,,,,,,
2021,REG,8,week,ery,18,,2021103107,58618,3082,3082.0,(15:00) (Shotgun) Mi.Carter right tackle to CIN 4 for 18 yards (J.Bates III; V.Bell).,2,play_type_rush,4,1,10,3430,15:00,CIN 22,22,CIN,32,2021-10-31T19:26:53.000Z,false,false,false,false,false,false,17,24,15:00,14:56,left,APPROVED,17,24,false,10.0,21.66,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Carter,Michael,Carter,Mi.Carter,00-0036924,CAR716520,3430,NYJ,32,RB,RB,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/cwqrxzouk4gkhfziyqre,,,7.176477802401812,10.823522197598187,18,false,,,,,,,,,,,
2021,REG,8,week,ery,19,,2021102800,58610,3484,3484.0,(5:41) (Shotgun) A.Jones up the middle to ARZ 12 for 16 yards (B.Baker).,2,play_type_rush,4,1,10,1800,05:41,ARI 28,28,ARI,82,2021-10-29T03:12:43.000Z,false,false,false,false,false,false,21,24,5:41,5:37,right,APPROVED,21,24,false,10.0,91.81,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aaron Jones,Aaron,Jones,A.Jones,00-0033293,JON026624,1800,GB,33,RB,RB,8,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bktkfvgfwujkdbzkcfim,,,5.576398103267962,10.423601896732038,16,false,,,,,,,,,,,
2021,REG,8,week,ery,20,,2021110100,58624,2263,2263.0,(:14) (Shotgun) D.Booker up the middle pushed ob at NYG 44 for 14 yards (T.Mathieu; R.Fenton).,2,play_type_rush,2,1,25,3410,00:14,NYG 30,30,NYG,40,2021-11-02T01:44:20.000Z,false,false,false,false,false,false,14,10,:14,:07,right,APPROVED,14,10,false,25.0,64.64,true,true,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devontae Booker,Devontae,Booker,D.Booker,00-0032972,BOO019902,3410,NYG,28,RB,RB,8,https://static.www.nfl.com/image/private/{formatInstructions}/league/y5fw68qxcmxykv1uchlo,,,3.664750480314797,10.335249519685203,14,false,,,,,,,,,,,
2021,REG,9,week,ery,1,,2021110400,58625,2601,2601.0,"(6:12) J.Taylor right end for 78 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,2200,06:12,IND 22,22,IND,32,2021-11-05T02:29:16.487Z,false,false,true,false,false,false,41,10,,6:03,right,APPROVED,35,10,true,10.0,41.57,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Taylor,Jonathan,Taylor,J.Taylor,00-0036223,TAY431618,2200,IND,28,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yw46ky6akdm7h7siofu8,,,4.013454156016515,73.98654584398349,78,true,,,,,,,,,,,
2021,REG,9,week,ery,2,,2021110702,58628,2388,2388.0,"(8:10) N.Chubb left end for 70 yards, TOUCHDOWN.",2,play_type_rush,3,2,10,1050,08:10,CLE 30,30,CLE,40,2021-11-07T19:57:24.000Z,false,false,true,false,false,false,10,30,8:10,8:00,right,APPROVED,10,24,true,10.18,49.43,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Chubb,Nicholas,Chubb,N.Chubb,00-0034791,CHU033942,1050,CLE,24,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/h5y74trx6l8ivpkbmrkt,,,5.671636071445435,64.32836392855457,70,true,,,,,,,,,,,
2021,REG,9,week,ery,3,,2021110700,58626,795,795.0,(3:26) D.Cook right end to BLT 19 for 66 yards (C.Clark).,2,play_type_rush,1,3,1,3000,03:26,MIN 15,15,MIN,25,2021-11-07T18:35:09.000Z,false,false,false,false,false,false,3,7,3:28,3:15,right,APPROVED,3,7,true,1.33,25.85,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dalvin Cook,Dalvin,Cook,D.Cook,00-0033893,COO047079,3000,MIN,33,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/uurolop9ktcloxqh4fid,,,19.3999521939314,46.6000478060686,66,false,,,,,,,,,,,
2021,REG,9,week,ery,4,,2021110710,58636,2399,2399.0,(11:52) (Shotgun) J.Conner up the middle pushed ob at SF 36 for 35 yards (D.Kirkpatrick).,2,play_type_rush,3,1,10,3800,11:52,ARI 29,29,ARI,81,2021-11-07T23:20:02.000Z,false,false,false,false,false,false,7,24,11:52,11:45,left,APPROVED,7,24,true,10.0,71.44,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Conner,James,Conner,J.Conner,00-0033553,CON461999,3800,ARI,6,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ka8wlhtteg8hsowsdofk,,,7.595528067746131,27.40447193225387,35,false,,,,,,,,,,,
2021,REG,9,week,ery,5,,2021110400,58625,436,436.0,"(7:04) N.Hines right tackle for 34 yards, TOUCHDOWN.",2,play_type_rush,1,1,10,2200,07:04,NYJ 34,34,NYJ,76,2021-11-05T00:36:35.000Z,false,false,true,false,false,false,6,0,7:04,6:55,right,APPROVED,0,0,true,10.0,85.5,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyheim Hines,Nyheim,Hines,N.Hines,00-0034367,HIN226970,2200,IND,21,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ud1q6gh3tlkiy2w90gvm,,,8.148237148785443,25.85176285121456,34,true,,,,,,,,,,,
2021,REG,9,week,ery,6,,2021110703,58629,2125,2125.0,(12:38) (Shotgun) J.Williams left tackle to DEN 49 for 30 yards (J.Kearse).,2,play_type_rush,3,2,10,1400,12:38,DEN 19,19,DEN,91,2021-11-07T19:41:40.000Z,false,false,false,false,false,false,0,16,12:38,12:30,left,APPROVED,0,16,true,10.01,81.3,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javonte Williams,Javonte,Williams,J.Williams,00-0036997,WIL351486,1400,DEN,33,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xvwroirev2kie6oiphtz,,,6.647778131180828,23.35222186881917,30,false,,,,,,,,,,,
2021,REG,9,week,ery,7,,2021110702,58628,808,808.0,(2:01) N.Chubb left tackle to CIN 13 for 22 yards (S.Hubbard; V.Bell).,2,play_type_rush,1,2,7,1050,02:01,CIN 35,35,CIN,45,2021-11-07T18:31:18.000Z,false,false,false,false,false,false,7,7,2:02,1:56,left,APPROVED,7,7,true,7.45,38.05,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Chubb,Nicholas,Chubb,N.Chubb,00-0034791,CHU033942,1050,CLE,24,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/h5y74trx6l8ivpkbmrkt,,,4.919536644013253,17.080463355986748,22,false,,,,,,,,,,,
2021,REG,9,week,ery,8,,2021110707,58633,1424,1424.0,(8:04) (No Huddle) D.Booker right tackle to LV 31 for 20 yards (T.Moehrig; B.Facyson).,2,play_type_rush,2,2,1,3410,08:04,NYG 49,49,NYG,61,2021-11-07T19:01:45.000Z,false,false,false,false,false,false,7,10,8:04,7:59,left,APPROVED,7,10,false,1.2,60.19,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devontae Booker,Devontae,Booker,D.Booker,00-0032972,BOO019902,3410,NYG,28,RB,RB,9,https://static.www.nfl.com/image/private/{formatInstructions}/league/y5fw68qxcmxykv1uchlo,,,3.4750727200911773,16.524927279908823,20,false,,,,,,,,,,,
2021,REG,9,week,ery,9,,2021110800,58638,724,724.0,(4:29) D.Montgomery left end pushed ob at CHI 33 for 21 yards (M.Fitzpatrick).,2,play_type_rush,1,1,10,0810,04:29,CHI 12,12,CHI,22,2021-11-09T01:46:36.000Z,false,false,false,false,false,false,7,0,4:29,4:23,right,APPROVED,7,0,true,10.0,31.68,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Montgomery,David,Montgomery,D.Montgomery,00-0035685,MON487374,0810,CHI,32,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/csz0c9roa4pqsccothxg,,,4.686469375760436,16.313530624239565,21,false,,,,,,,,,,,
2021,REG,9,week,ery,10,,2021110702,58628,1688,1688.0,(3:23) J.Mixon right end pushed ob at 50 for 21 yards (Ma.Wilson).,2,play_type_rush,2,1,10,0920,03:23,CIN 29,29,CIN,81,2021-11-07T19:12:11.000Z,false,false,false,false,false,false,7,24,3:23,3:17,left,APPROVED,7,24,true,10.0,71.28,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Mixon,Joe,Mixon,J.Mixon,00-0033897,MIX564388,0920,CIN,28,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gwyhozfhjgedwdmmjjcf,,,4.779259418037568,16.22074058196243,21,false,,,,,,,,,,,
2021,REG,9,week,ery,11,,2021110700,58626,3769,3769.0,(2:22) D.Cook right tackle to BLT 17 for 24 yards (C.Clark; M.Humphrey).,2,play_type_rush,4,1,10,3000,02:22,BAL 41,41,BAL,69,2021-11-07T20:51:48.000Z,false,false,false,false,false,false,31,24,2:24,2:13,right,APPROVED,31,24,true,10.0,78.86,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dalvin Cook,Dalvin,Cook,D.Cook,00-0033893,COO047079,3000,MIN,33,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/uurolop9ktcloxqh4fid,,,8.107338318016202,15.892661681983798,24,false,,,,,,,,,,,
2021,REG,9,week,ery,12,,2021110707,58633,2936,2936.0,(13:28) K.Drake right tackle to NYG 32 for 21 yards (X.McKinney).,2,play_type_rush,4,1,10,2520,13:28,LV 47,47,LV,63,2021-11-07T20:14:59.000Z,false,false,false,false,false,false,20,16,13:29,13:20,left,APPROVED,20,16,true,10.0,52.82,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kenyan Drake,Kenyan,Drake,K.Drake,00-0033118,DRA280410,2520,LV,23,RB,RB,9,https://static.www.nfl.com/image/private/{formatInstructions}/league/rp5apwel9vuk49b4lykn,,,7.160980478037686,13.839019521962314,21,false,,,,,,,,,,,
2021,REG,9,week,ery,13,,2021110700,58626,4653,4653.0,(3:00) D.Freeman right end to MIN 39 for 19 yards (S.Richardson).,2,play_type_rush,5,1,10,0325,03:00,BAL 42,42,BAL,68,2021-11-07T21:23:38.000Z,false,false,false,false,false,false,31,31,3:01,2:54,left,APPROVED,31,31,false,10.0,58.24,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devonta Freeman,Devonta,Freeman,D.Freeman,00-0031285,FRE174508,0325,BAL,33,RB,RB,9,https://static.www.nfl.com/image/private/{formatInstructions}/league/vjhvfwypu1byxfo2uvki,,,5.549016335987854,13.450983664012146,19,false,,,,,,,,,,,
2021,REG,9,week,ery,14,,2021110707,58633,152,152.0,(12:03) D.Booker left guard to LV 35 for 16 yards (T.Moehrig).,2,play_type_rush,1,3,1,3410,12:03,NYG 49,49,NYG,59,2021-11-07T18:06:20.000Z,false,false,false,false,false,false,0,0,12:04,11:59,right,APPROVED,0,0,false,1.06,59.42,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devontae Booker,Devontae,Booker,D.Booker,00-0032972,BOO019902,3410,NYG,28,RB,RB,9,https://static.www.nfl.com/image/private/{formatInstructions}/league/y5fw68qxcmxykv1uchlo,,,2.5667469953045505,13.43325300469545,16,false,,,,,,,,,,,
2021,REG,9,week,ery,15,,2021110710,58636,2558,2558.0,"(8:10) (No Huddle, Shotgun) E.Benjamin left guard for 21 yards, TOUCHDOWN.",2,play_type_rush,3,2,5,3800,08:10,SF 21,21,SF,31,2021-11-07T23:24:06.000Z,false,false,true,false,false,false,7,30,8:11,8:05,left,APPROVED,7,24,true,5.35,26.12,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eno Benjamin,Eno,Benjamin,E.Benjamin,00-0036383,BEN131505,3800,ARI,26,RB,RB,9,https://static.www.nfl.com/image/private/{formatInstructions}/league/ibizpqkleka4az4mprvz,,,7.6050694283727305,13.39493057162727,21,true,,,,,,,,,,,
2021,REG,9,week,ery,16,,2021110704,58630,1104,1104.0,(11:42) (Shotgun) J.Allen scrambles left end pushed ob at JAX 23 for 22 yards (J.Allen).,2,play_type_rush,2,3,31,0610,11:42,JAX 45,45,JAX,65,2021-11-07T18:47:45.000Z,false,false,false,false,false,false,3,3,11:43,11:33,right,APPROVED,3,3,true,31.48,95.45,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Allen,Joshua,Allen,J.Allen,00-0034857,ALL529264,0610,BUF,17,QB,QB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mjwbioajzldkq1vzoz2d,,,9.43562475885301,12.56437524114699,22,false,,,,,,,,,,,
2021,REG,9,week,ery,17,,2021110708,58634,906,906.0,(:23) J.Howard right guard to LAC 49 for 18 yards (N.Adderley).,2,play_type_rush,1,2,2,3700,00:23,PHI 33,33,PHI,43,2021-11-07T21:41:05.000Z,false,false,false,false,false,false,0,7,:24,:19,right,APPROVED,0,7,false,2.2,44.29,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Howard,Jordan,Howard,J.Howard,00-0032780,HOW239418,3700,PHI,24,RB,RB,9,https://static.www.nfl.com/image/private/{formatInstructions}/league/nbvb6bsrmjupmqrrf1n4,,,5.773088988204689,12.22691101179531,18,false,,,,,,,,,,,
2021,REG,9,week,ery,18,,2021110703,58629,539,539.0,(7:03) J.Williams right tackle pushed ob at DEN 48 for 20 yards (J.Kearse).,2,play_type_rush,1,3,2,1400,07:03,DEN 28,28,DEN,82,2021-11-07T18:21:09.000Z,false,false,false,false,false,false,0,0,7:04,6:59,left,APPROVED,0,0,false,2.55,80.16,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Javonte Williams,Javonte,Williams,J.Williams,00-0036997,WIL351486,1400,DEN,33,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xvwroirev2kie6oiphtz,,,8.452029420672753,11.547970579327247,20,false,,,,,,,,,,,
2021,REG,9,week,ery,19,,2021110701,58627,205,205.0,"(12:03) (Shotgun) B.Bolden right guard to NE 37 for 16 yards (J.Carter, R.Melvin).",2,play_type_rush,1,2,25,3200,12:03,NE 21,21,NE,31,2021-11-07T18:07:26.000Z,false,false,false,false,false,false,0,0,12:04,11:56,right,APPROVED,0,0,false,,,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Bolden,Brandon,Bolden,B.Bolden,00-0029239,BOL167697,3200,NE,25,RB,RB,9,https://static.www.nfl.com/image/private/{formatInstructions}/league/kqqwz35z9brhkzbs4bcn,,,4.584940777923573,11.415059222076426,16,false,,,,,,,,,,,
2021,REG,9,week,ery,20,,2021110400,58625,930,930.0,"(13:31) J.Taylor left guard for 21 yards, TOUCHDOWN.",2,play_type_rush,2,1,10,2200,13:31,NYJ 21,21,NYJ,31,2021-11-05T01:01:23.000Z,false,false,true,false,false,false,13,7,13:32,13:25,left,APPROVED,7,7,true,10.0,21.38,true,true,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Taylor,Jonathan,Taylor,J.Taylor,00-0036223,TAY431618,2200,IND,28,RB,RB,9,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yw46ky6akdm7h7siofu8,,,9.713162584142394,11.286837415857606,21,true,,,,,,,,,,,
2021,REG,10,week,ery,1,,2021111401,58641,859,859.0,"(1:13) (Shotgun) J.Agnew left end for 66 yards, TOUCHDOWN.",2,play_type_rush,1,1,10,2250,01:13,JAX 34,34,JAX,44,2021-11-14T18:38:22.000Z,false,false,true,false,false,false,17,6,1:14,1:03,right,APPROVED,17,0,true,10.0,53.54,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamal Agnew,Jamal,Agnew,J.Agnew,00-0033572,AGN406291,2250,JAX,39,WR,WR,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/buapoaxrvjzwsr4l34mq,,,14.323338412553621,51.676661587446375,66,true,,,,,,,,,,,
2021,REG,10,week,ery,2,,2021111404,58644,2042,2042.0,"(12:19) G.Igwebuike right tackle for 42 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,1540,12:19,PIT 42,42,PIT,52,2021-11-14T19:38:22.000Z,false,false,true,false,false,false,10,16,12:20,12:10,left,APPROVED,10,10,true,10.0,42.05,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Godwin Igwebuike,Godwin,Igwebuike,G.Igwebuike,00-0034614,IGW422041,1540,DET,35,RB,RB,10,https://static.www.nfl.com/image/private/{formatInstructions}/league/d0jsvuhu4xwkyegnlauh,,,1.5021468898074737,40.49785311019252,42,true,,,,,,,,,,,
2021,REG,10,week,ery,3,,2021111401,58641,64,64.0,(14:55) J.Taylor right tackle pushed ob at JAX 34 for 34 yards (R.Jenkins).,2,play_type_rush,1,1,10,2200,14:55,IND 32,32,IND,78,2021-11-14T18:03:31.000Z,false,false,false,false,false,false,0,0,14:55,14:49,left,APPROVED,0,0,true,10.0,68.33,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Taylor,Jonathan,Taylor,J.Taylor,00-0036223,TAY431618,2200,IND,28,RB,RB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/yw46ky6akdm7h7siofu8,,,8.98286927844959,25.01713072155041,34,false,,,,,,,,,,,
2021,REG,10,week,ery,4,,2021111409,58649,1341,1341.0,(9:03) (Shotgun) J.Hurts scrambles left tackle to DEN 33 for 31 yards (J.Simmons).,2,play_type_rush,2,1,10,3700,09:03,PHI 36,36,PHI,46,2021-11-14T22:24:56.000Z,false,false,false,false,false,false,10,10,9:04,8:55,right,APPROVED,10,10,true,10.0,55.54,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalen Hurts,Jalen,Hurts,J.Hurts,00-0036389,HUR767022,3700,PHI,1,QB,QB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xow5yvxjeqa6witmofmp,,,8.974497965038609,22.02550203496139,31,false,,,,,,,,,,,
2021,REG,10,week,ery,5,,2021111402,58642,178,178.0,(12:45) D.Johnson left guard to NE 26 for 24 yards (D.McCourty).,2,play_type_rush,1,1,10,1050,12:45,50,50,,60,2021-11-14T18:06:51.000Z,false,false,false,false,false,false,0,0,12:46,12:40,right,APPROVED,0,0,true,10.0,69.54,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D'Ernest Johnson,D'Ernest,Johnson,D.Johnson,00-0035628,JOH201643,1050,CLE,30,RB,RB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gbe2eojaxid4n3pmo0rj,,,3.4645978097799044,20.535402190220097,24,false,,,,,,,,,,,
2021,REG,10,week,ery,6,,2021111404,58644,2102,2102.0,(12:04) M.Rudolph scrambles left end ran ob at DET 48 for 26 yards (J.Okwara; J.Jacobs).,2,play_type_rush,3,1,10,3900,12:04,PIT 26,26,PIT,36,2021-11-14T19:43:17.000Z,false,false,false,false,false,false,10,16,12:04,11:53,right,APPROVED,10,16,true,10.0,45.56,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mason Rudolph,Mason,Rudolph,M.Rudolph,00-0034771,RUD321216,3900,PIT,2,QB,QB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/oadtxde6hxz1jgrs618o,,,5.50338387949887,20.49661612050113,26,false,,,,,,,,,,,
2021,REG,10,week,ery,7,,2021111409,58649,3789,3789.0,(2:05) N.Herbig reported in as eligible.  B.Scott right end to PHI 33 for 23 yards (C.Sterns).,2,play_type_rush,4,1,10,3700,02:05,PHI 10,10,PHI,100,2021-11-15T00:21:00.000Z,false,false,false,false,false,false,13,30,2:05,1:59,left,APPROVED,13,30,true,10.0,90.66,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston Scott,Boston,Scott,B.Scott,00-0034414,SCO101831,3700,PHI,35,RB,RB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/eqdpw33quvi1wbwakaak,,,3.4912084175560314,19.50879158244397,23,false,,,,,,,,,,,
2021,REG,10,week,ery,8,,2021111404,58644,1064,1064.0,"(12:51) J.Jefferson left guard for 28 yards, TOUCHDOWN.",2,play_type_rush,2,1,10,1540,12:51,PIT 28,28,PIT,82,2021-11-14T18:43:33.000Z,false,false,true,false,false,false,7,6,12:52,12:45,right,APPROVED,7,0,true,10.0,91.26,true,true,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jermar Jefferson,Jermar,Jefferson,J.Jefferson,00-0036670,JEF237349,1540,DET,28,RB,RB,10,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bkgrgirrdwlm05vqg74b,,,8.632480215714295,19.367519784285705,28,true,,,,,,,,,,,
